source,url,verdict,binary_label,text
altnews,https://www.altnews.in/paul-pogba-did-not-quit-french-football-team-after-pres-macrons-remarks-on-islam/,False,False,pic.twitter.com/k6caKkUzid ||| pic.twitter.com/CHF4wPoA3b
altnews,https://www.altnews.in/tv9-bharatvarsh-airs-video-game-clip-as-armenia-shooting-down-azerbaijani-mig-25/,False,False,"Video of a MiG 25 being shot down by Armenia using the Shilka Air Defence System… @WW3Info pic.twitter.com/ZiZjiodnIZ ||| Ermenistan uçağının düşürülme anı❤🇹🇷🇦🇿❤ pic.twitter.com/ibCf3BpBCp ||| A television footage showed an alleged Armenian drone being shot down in the Nagorno-Karabakh region, as fighting between Azerbaijan and Armenian forces continued for a sixth day pic.twitter.com/LiqP34FGyQ ||| Armenian Ministry of Defense: The footage shows how the Azerbaijani TOS-1A heavy artillery systems are placed in a settlement and open fire from there https://t.co/khaZZVj2VE pic.twitter.com/CUBAzLSBlH via @ShStepanyan #Caucasus"
altnews,https://www.altnews.in/old-image-of-tunnel-in-us-shared-by-media-as-atal-tunnel-inaugurated-by-pm-modi/,False,False,#BREAKING : I just got confirmation that the #CaldecottTunnel & the Tom Lantos Tunnel at Devil’s Slide will remain OPEN during the PG&E power shutoff. @CaltransD4 crews are working through the night to install generators. #powershutoff #poweroutage pic.twitter.com/1ctgViQZuq
altnews,https://www.altnews.in/ani-presents-rss-backed-event-as-muslim-community-celebrating-pm-modis-birthday-at-nizamuddin/,Partially True,Not-Clearly-False,बीजेपी केंद्रीय कार्यालय में मोदी जी के 70 वे जन्म दिन पर उनकी लंबी उम्र की दुआ हुई जिसमें देश के कई प्रदेशों से उलेमा इमामो ने शिरकत की । Modi ji zindabaad pic.twitter.com/M3A6W2dKeD ||| @AmitShah @narendramodi @BJP4India @blsanthosh @byadavbjp @amitmalviya @anil_baluni @shivprakashbjp @ShyamSJaju @rammadhavbjp @Ramlal @swatantrabjp @sunilbansalbjp @syedzafarBJP @aniljaindr @RSSorg @DattaHosabale @KGopalRSS prayer on modi ji birthday at bjp head quarter pic.twitter.com/wyZb9Z4NvE
altnews,https://www.altnews.in/misleading-reports-claimed-pakistan-admitted-to-dawood-ibrahims-presence-in-karachi/,Hard to Categorise,Not-Clearly-False,"#Alert – First time in decades, Pakistan admits Dawood Ibrahim is in the country ||| Pakistan has accepted that the alleged mastermind behind the 1993 Mumbai bomb blasts lives in Karachi’s Clifton area https://t.co/yr80mRBRgI"
altnews,https://www.altnews.in/times-now-airs-fb-live-video-as-secret-admission-by-left-wing-activists-on-umar-khalid/,False,False,"Sorry to disappoint you @TimesNow , your super exclusive #UmarLobbySecretTape is actually part of a public conversation ||| NOTHING SCANDALOUS: @UmarKhalidJNU has never been associated with PFI / SDPI."
altnews,https://www.altnews.in/abp-news-broadcasts-clips-from-pubg-trailer-as-visuals-of-upcoming-game-fau-g/,False,False,Farzi news mai bhi farziwada 😑 vo dusri video PUBG:PC season 4 trailer ki hai @ABPNews FAUG ki nhi. @AltNews @zoo_bear pic.twitter.com/9TyPuslQq4 ||| Clarification @vishalgondal ⁩ @dayanidhimg @akshaykumar #FAUG pic.twitter.com/qVFMjv5Crt
altnews,https://www.altnews.in/abp-news-hindustan-times-toi-fall-for-a-fake-twitter-handle-impersonating-rheas-father-indrajit-chakraborty/,False,False,"#RheaChakraborty ’s Father #IndrajitChakraborty Says ‘I Should Die, No Father Can Bear Injustice On His Daughter’ #SushantSingRajputDeathCase https://t.co/l4VHUooFYg"
altnews,https://www.altnews.in/times-now-airs-visuals-of-3-idiots-shooting-point-as-tourists-on-chinese-side-of-pangong-lake/,False,False,"🇨🇳Actually, #PangongTso in #China is open to tourists at home and abroad for quite a long time. The lake is near Chinese national highway, a good place for self-driving travel. We have a resort on the lake there. 😆 pic.twitter.com/ZbaWDUw1gk"
altnews,https://www.altnews.in/india-today-group-times-now-air-old-images-of-pla-cemetery-as-graves-of-chinese-killed-in-galwan/,False,False,"गलवान में मारे गए चीनी सैनिकों की क़ब्रों की तस्वीरें हैं. जिसको गिनना हो गिन ले. और दोबारा सुबूत माँग कर भारतीय सेना के शौर्य पर सवाल न उठाए. pic.twitter.com/DkcKUVnIP7 ||| What ‘sold out China lobby’ buried. Photos of 106 PLA tombstones reveal extent of Chinese casualties in June 15 Galwan clash. PM Modi was right about Galwan grit, pro-China lobby ‘doubted’ India. ||| Dead Chinese soldier’s grave, first evidence of PLA losses in #Galwan ||| ये गलवान घाटी में भारतीय शूरवीरों के हाथों मारे गए चीन के सैनिकों की क़ब्रें हैं।मैंडरिन में लिखा है कि जून में भारतीय फौज के साथ झड़प में मारे गए हैं। वैसे ये उम्मीद मत कीजिएगा कि इससे ‘सबूत मांगो ब्रिगेड’ को कोई शर्म महसूस होगी। उनका एजेंडा चलता रहेगा। बहुत मोटी चमड़ी है उनकी। pic.twitter.com/iiUIRr9MHI ||| Picture of graves of Galwan-Chinese Casualities has emerged on Social Media"
altnews,https://www.altnews.in/times-now-runs-tweet-by-fake-account-of-sushant-singh-rajputs-sister-as-breaking-news/,False,False,"Please, report this fake account 👇 https://t.co/RlliD6eaw1 ||| Missing u immensely my soulmate @itsSSR ; you will always be in my heart…. no words to describe the void. pic.twitter.com/zZTYr8v6zO"
altnews,https://www.altnews.in/sushant-singh-rajput-dancing-with-his-choreographer-manpreet-toor-media-misreports-he-is-dancing-with-his-niece-mallika-singh/,False,False,सुशांत सिंह राजपूत का ये वीडियो भी देखिए। मामू-भांजी की मस्ती। परिवार का प्यार! सुशांत की सबसे बड़ी बहन रानी की बेटी मल्लिका सिंह के साथ नाचते गाते ! pic.twitter.com/bhFqRxemvQ
altnews,https://www.altnews.in/hindustan-times-publishes-unverified-claim-about-60000-rioters-in-bengaluru-violence/,False,False,"#WATCH Bengaluru: Sharif, belonging to Civil Defence & an eye-witness to DJ Halli Police Station’s vandalisation, comes to record his statement; says, “We’re from Civil Defence & had come to protect Police. It was public’s fault. This (Police Station) is like my temple,my masjid” pic.twitter.com/XeVyaK5Z1O"
altnews,https://www.altnews.in/air-india-crash-manorama-news-airs-simulation-clip-as-cockpit-visuals/,False,False,Dear @airindiain A news channel from Kerala @manoramanews says this is the cockpit video of the flight #KozhikodePlaneCrash .
altnews,https://www.altnews.in/hindustan-newspaper-shared-a-9-year-old-image-from-bangladesh-to-show-a-family-got-stuck-for-a-week-in-bihar-flood/,False,False,"Due to flood, the family has been living like this for a week. #Bihar pic.twitter.com/ni29j1ORNU"
altnews,https://www.altnews.in/goat-arrested-for-not-wearing-mask-in-kanpur-bizarre-media-misreports/,False,False,"प्रकरण में प्र0नि0 बेकनगंज द्वारा बातया गया कि लॉकडाउन में बकरा लावारिस घूम रहा था जिसको थाने लाया गया, बकरा मालिक मो0 अली पुत्र खनीकुज्जमा नि0 दादामियां का चौराहा, थाना बेकनगंज कानपुर नगर के आने पर उन्हे नियमानुसार बकरे को सुपुर्द कर दिया गया, शेष आरोप असत्य व निराधार है।"
altnews,https://www.altnews.in/russias-sechenov-university-has-not-completed-covid-vaccine-clinical-trials-media-misreports/,False,False,🦠 #Sechenov University has successfully completed tests on volunteers of the world’s first vaccine against #COVID19 .
altnews,https://www.altnews.in/ians-media-outlets-fall-for-fake-twitter-account-of-sushant-singh-rajputs-father/,False,False,#SushantSinghRajput के मौत की CBI जाँच की हो रही मांग और पटना में लोगों में फूटा आक्रोश। #ATVideo pic.twitter.com/nmlOE2b8oO
altnews,https://www.altnews.in/news18-broadcast-2016-video-from-malaysia-as-chinese-national-beaten-in-pakistan/,False,False,Graphic Content : Chinese Engineer in Karachi caught on video beating Pakistani driver for submitting fake petrol bill. ||| If this is true Pakistani Govt should arrest this Chinese national. Do they have the courage? https://t.co/OvPTWgUNCL
altnews,https://www.altnews.in/times-now-falls-for-fake-whatsapp-forward-listing-names-of-30-dead-chinese-soldiers/,False,False,Chinese side didn’t release number of PLA casualties in clash with Indian soldiers. My understanding is the Chinese side doesn’t want people of the two countries to compare the casualties number so to avoid stoking public mood. This is goodwill from Beijing.
altnews,https://www.altnews.in/india-china-dispute-43-chinese-soldiers-killed-media-outlets-and-journalists-mislead/,False,False,"Indian Army says a total of 20 Indian soldiers have died in Ladakh’s Galwan Valley ||| Indian intercepts reveal that Chinese side suffered 43 casualties including dead and seriously injured in face-off in the Galwan valley: Sources confirm to ANI pic.twitter.com/xgUVYSpTzs ||| First confirmation of numbers of injured/dead in the Chinese side https://t.co/z5Lvaql7Jp ||| Chinese side didn’t release number of PLA casualties in clash with Indian soldiers. My understanding is the Chinese side doesn’t want people of the two countries to compare the casualties number so to avoid stoking public mood. This is goodwill from Beijing. ||| *NO official word on Chinese casualty figures, all leaks/source stuff doing rounds* ||| There is not a word about any Chinese casualties, fatal or non fatal, in the official army statement. 43 or 430 or whatever!"
altnews,https://www.altnews.in/3-out-of-4-deaths-that-pib-fact-checked-attributing-them-to-long-term-illness-are-misleading-fact-checks/,False,False,"#दावा : वायरल वीडियो में मुजफ्फरपुर स्टेशन पर एक महिला की भूख-प्यास से हुई मौत को दिखाया जा रहा है #factcheck : गलत और भ्रामक है। महिला के पहले से ही बीमार होने की पुष्टि उसके परिवार ने की है। pic.twitter.com/XIsP9c8Esm ||| मेरी सभी नागरिकों से अपील है कि गंभीर रोग से ग्रस्त, गर्भवती महिलाएं, व 65 से अधिक व 10 वर्ष से कम आयु के व्यक्ति श्रमिक स्पेशल ट्रेनों में बहुत आवश्यक होने पर ही यात्रा करें।"
altnews,https://www.altnews.in/irresponsible-media-reports-spark-anger-against-muslims-and-kerala-in-elephant-death-case/,False,False,"Mallapuram is know for its intense criminal activity specially with regards to animals. No action has ever been taken against a single poacher or wildlife killer so they keep doing it. I can only suggest that you call/email and ask for action pic.twitter.com/ii09qmb7xW ||| The atrocity of feeding a pregnant elephant with pineapple full of firecrackers & killing her, took place in the Mallapuram district of India’s Kerala State. The district is the only Muslim-majority district of the state with an over 70% Muslim population. ||| On the Kerala elephant story, we regret getting the name of the district wrong in the first version of the story. It was corrected as soon as it was brought to our notice. ||| In a tragic incident in Palakkad dist, a pregnant elephant has lost its life. Many of you have reached out to us. We want to assure you that your concerns will not go in vain. Justice will prevail. ||| Strict action will be taken against culprits responsible for killing a pregnant elephant. I want to clarify that it happened in Palakkad not in Malappuram. Regarding, the remark of Maneka Gandhi, I don’t want to comment at this juncture: K Raju, Kerala Forest Minister (file pic) pic.twitter.com/1gnctPzhGO ||| She was carrying baby inside. She was hungry so as her baby inside. So y accepted food given by humans. But she didnt kno cracker was stuffed inside. She lost trunk and toungue. She neither turned violent nor attacked. Silently Walked to river. Died there. From Malappuram Kerala. pic.twitter.com/nl1Omf0hJs ||| In Kerala’s Malappuram, ba$tards fed a Pregnant Elephant Fed Pineapple Stuffed with Firecrackers. ||| Central Government has taken a very serious note of the killing of an elephant in Mallapuram, #Kerala . We will not leave any stone unturned to investigate properly and nab the culprit(s). This is not an Indian culture to feed fire crackers and kill. @moefcc @PIB_India @PIBHindi ||| Forest officers said the fruit was set as bait to kill the wild animals. However, it was too early to say if it was meant for the #elephant https://t.co/cU7zVfVm1p #kerala ||| Elephant’s postmortem report: Immediate cause of death- Drowning. Injuries in oral cavity, most likely due to an explosive blast in the mouth. Could not eat or drink for nearly two weeks. Severe debility and weakness in turn resulted in the final collapse in water."
altnews,https://www.altnews.in/no-pm-modi-did-not-claim-1-crore-coronavirus-patients-have-been-treated-for-free-in-india/,False,False,#Correction कल मन की बात के प्रसारण के दौरान ये खबर चली कि भारत में कोरोना के एक करोड़ मरीज़ों का इलाज हुआ। ये मानवीय भूल थी। हम साफ कर दें कि भारत में कोरोना मरीज़ों की संख्या इतनी ज्यादा नहीं है। इस गलती के लिए हमें खेद है। pic.twitter.com/bUk6VvhMwC
altnews,https://www.altnews.in/times-now-airs-old-videos-during-broadcast-on-recent-india-china-border-tensions/,False,False,"BREAKING: Video of violent confrontation between Indian & Chinese troops at Pangong Tso, Ladakh on Aug 15. No official comment on it yet. pic.twitter.com/b1amMZfJ6t"
altnews,https://www.altnews.in/media-misreports-linking-bareilly-violence-to-jamaat-not-taken-down-a-month-after-police-clarification/,Partially True,Not-Clearly-False,SSP-BRY @ShaileshP_IPS द्वारा थाना इज्जतनगर के चैाकी बैरियर-1 क्षेत्र में हुए घटनाक्रम का मौके पर पहॅुच कर जायजा लिया गया एवं महोदय द्वारा घटना के परिपेक्ष में बाईट दी गयी। @Uppolice @dgpup @adgzonebareilly @igrangebareilly @AmarUjalaNews @JagranNews @htTweets @ETVUPpolitics pic.twitter.com/TBTpvypo7W
altnews,https://www.altnews.in/abp-asmita-airs-week-old-video-from-kolkata-as-visuals-of-the-recent-attack-on-police-in-ahmedabad/,False,False,"#WATCH : A crowd, which had gathered at a market place in Tikiapara of Howrah today – defying the lockdown, attacked Police personnel & pelted stones at them when they asked the crowd to return to their homes. 2 police personnel injured. #WestBengal (Video source: Amateur video) pic.twitter.com/EAZbm5wWlc"
altnews,https://www.altnews.in/ians-falls-for-satire-on-pakistani-pm-imran-khan-reading-covid-19-chart-upside-down/,False,False,"Learn to differentiate between satire and actual news reports @ians_india ||| I mistook satire for serious news. The hate-AartiTikoo brigade in its frenzy is projecting as if my mistake is the biggest ever crime. Yes, stupid of me; I apologise for my error. But imagine the journos who deliberately peddle Pakistani propaganda & bigotry against India daily."
altnews,https://www.altnews.in/money-control-misquotes-nobel-laureate-abhijit-banerjee-saying-weak-upa-policies-were-embraced-by-the-current-govt/,False,False,Just In | Congress MP Rahul Gandhi talks to Nobel laureate Professor Abhijit Banerjee about the #economic impact of #COVID19 . ||| #NewsAlert – The real problem in the short run is that the weak UPA policies were embraced by the current govt: Nobel Laureate Abhijit Banerjee. pic.twitter.com/6lTBWdqoNq ||| UPDATE: We misrepresented Prof #AbhijitBanerjee ‘s views earlier.
altnews,https://www.altnews.in/rs-10-note-dainik-jagran-spit-2000-500-coronavirus-phillaur-jalandhar/,False,False,"In Phillaur, Punjab, This Man Was Caught Throwing Notes On The Road After Spitting And Licking Them, A Security Guard Passing From There Saw This And Told Him To Pick Those Notes To Which He Refused So The Guard Called Police And Doctors. He Is Taken Into Custody"
altnews,https://www.altnews.in/news18-misreports-scuffle-between-police-and-locals-in-kurla-as-cops-manhandled-after-namaz/,False,False,The sheer misbehavior with police is shocking! Man Arguing with cops and later abusing them bcoz of Friday prayers in Kurla Mumbai.. pic.twitter.com/N5rOJA878J
altnews,https://www.altnews.in/2011-video-of-korean-dictator-kim-jong-ils-funeral-shared-as-confirmation-of-kim-jong-un-death/,False,False,Confirmed North Korea Dictator Kim Jong UN is Dead. #KimJongUn #KIMJONGUNDEAD pic.twitter.com/7uRmoSoYse
altnews,https://www.altnews.in/viral-video-is-not-rishi-kapoors-video-on-the-night-before-he-passed-away-media-misreports/,False,False,"Clip of last night, with doctors at the Reliance Foundation Hospital, Mumbai. You are a Legend Rishiji you will always be in our hearts and mind pic.twitter.com/g1Tj01JbgW"
altnews,https://www.altnews.in/zee-news-publishes-2015-news-as-recent-with-false-communal-narrative/,False,False,"BEWARE WHERE YOU ORDER YOUR FOOD‼ Not just spit, but u can find excreta in your food! Hotel owners Abdul Basit & Amjad in UK, arrested for serving human excretia to their Non – Musl!m customers! They mixed it in the food sold to non – Musl!ms ! 🤮 https://t.co/wahnNx5M0z ||| This news is very important for all of us and our family members, because we all eat outside in dhabas, restaurants, hotels etc, and we will never know or pay attention to whether the cooks, owners etc of dhaba, restaurant, hotel are religious fanatics. https://t.co/3xp3txxTp8"
altnews,https://www.altnews.in/video-of-woman-spitting-inside-houses-in-rajasthans-kota-given-false-anti-muslim-angle/,False,False,"#Breaking -राजस्थान के कोटा में कुछ मकानों के सामने महिलाओं के थूकने से मचा हड़कम्प. CCTV में कैद हुई पूरी वारदात @nehapant19 pic.twitter.com/rrE0H2D4E4 ||| लो अब #थूकलमानो का नया कारनामा सुनो ||| Women being used to throw spit inside houses in Kota, Rajasthan."
altnews,https://www.altnews.in/republic-bharat-noor-mohammad-dead-coronavirus-madhya-pradesh-khargone/,False,False,"Eight members of a family have tested positive in Khargone, Madhya Pradesh as they came in contact with an infected member who attended Tablighi Jamaat event in Delhi last month. The attendee & his mother have died due to the disease: District Magistrate GC Dad pic.twitter.com/eDk7EQ2jqp ||| इंदौर में #COVID19 से पीड़ित मरीजों के स्वस्थ होने का सिलसिला जारी है।इंदौर में आज7और मरीज कोरोना वायरस को परास्त कर घर को लौट गये हैं।स्वस्थ होनेके पश्चात अस्पताल से निकलते सेही इन सभी मरीजों ने करतल ध्वनिसे खुशी का इजहार किया। Read More:- https://t.co/4i9gpiBgqQ #coronasurvivors pic.twitter.com/1wwexX8XAI"
altnews,https://www.altnews.in/dcp-noida-refutes-ani-on-linking-quarantine-setup-in-sector-5-harola-with-tablighi-jamaat/,False,False,"@ANINewsUP people who had come in contact with the positive case were quarantined as per laid procedure. There was no mention of Tabligh Jamat. You are misquoting and spreading fake news @noidapolice @Uppolice https://t.co/HwIM5Cr7K3 ||| Correction- Those in Sector 5 Harola, Noida, who came in contact with #COVID19 positive case* have been quarantined: Sankalp Sharma, Gautam Budh Nagar (DCP) pic.twitter.com/R5m5NLEoze"
altnews,https://www.altnews.in/media-misreport-tablighi-jamat-defecating-in-open-after-being-refused-non-veg-food/,False,False,@Uppolice @adgzonemeerut @igrangemeerut @digsaharanpur @Dineshdcop pic.twitter.com/ZYY6kNirAE
altnews,https://www.altnews.in/news18-misreports-saarc-and-other-nations-join-pm-modi-led-effort-to-switch-off-lights-light-candles/,False,False,"#BREAKING – PM मोदी की 9 बजे 9 मिनट के लिए लाइट बंद करने की अपील, दुनिया के कई देश आए PM के समर्थन में @PrashantChurhe pic.twitter.com/hAVtlacUTh ||| Light a Diya to stand in solidarity with people of #India in the fight against #COVID19 . Pay tribute to all medical workers. At this difficult time, #Chinese & Indian people are standing together through thick & thin. Wish India an early victory against the epidemic. #9pm9minute pic.twitter.com/2h9pp7O21d"
altnews,https://www.altnews.in/police-action-on-temple-priest-flouting-lockdown-in-madhya-pradesh-falsely-communalised/,False,False,"कहा जा रहा है कि रीवा में मंदिर के पुजारी को शयन आरती करते समय पुलिस ने पीटा तथा पूजा का सामान बिखेर दिया,यहां के एस पी आबिद खान हैं,दोषी पुलिस वाले को तत्काल दण्डित किया जाए। pic.twitter.com/a6UKpV5Ppr ||| मध्यप्रदेश रीवा के मन्दिर में अकेले पूजा कर रहे पुजारी को बेरहमी से मारा. ||| रीवा की घटना के संबंध में @IG_Rewa ने जानकारी दी है।"
altnews,https://www.altnews.in/media-misreports-amitabh-bachchan-did-not-share-image-of-his-hand-with-home-quarantine-stamp/,False,False,"T 3473 – Stamping started on hands with voter ink, in Mumbai .. keep safe , be cautious , remain isolated if detected .. pic.twitter.com/t71b5ehZ2H ||| #LimitContacts #SecondLineOfDefence"
altnews,https://www.altnews.in/media-claims-pakistani-conspiracy-behind-trending-gobackmodi-whats-the-truth/,False,False,#Breaking | Insidious Pak plot to defame India. Pak resorts to cheap twitter tactic with #GoBackModi trend. ||| #NewsAlert – Pak propaganda cell caught fueling spurious ‘Go Back Modi’ trend on Twitter. Pakistan spooked by Modi-Xi bonhomie in Tamil Nadu? | @bhupendrachaube with details. pic.twitter.com/8HKwbnz4iZ ||| Absolutely bizzare that #GoBackModi is trending on a day when our PM is meeting Chinese premier in #Mamallapuram . Presence of some handles propagating this hashtag makes it look like some conspiracy being hatched against @narendramodi by Pakistani handles. #Beware ||| Are Pakistani handles tweeting against Modi? India Today’s @NikhilRampal1 gets us the important information #NaMosteXi #Newstrack with @rahulkanwal LIVE at https://t.co/4fqxBVUizL pic.twitter.com/7WlV7s4pHF
altnews,https://www.altnews.in/jama-masjid-electricity-bills-non-payment-fake-news-starts-social-media-republic-tv-takes/,False,False,"Dera properties were seized within hours of violence. Jama Masjid ka electricity bill recover karne mein 2-4 saal lag jaate hain. ||| I was amazed to discover that Jama Masjid in Delhi and its 2000 shops havent paid electricity bills since 1947.Amazing sickularism ||| India is changing. Getting rid of Nehruvian Secularism. Gving way to 56″ Moditva. Mullahs&fraud Babas feeling d heat https://t.co/eThkLZVcax ||| क्या आप जानते हैं कि जामा मस्जिद, दिल्ली के लाइट का बिल आजादी से लेकर आज तक नहीं भरा गया है??? pic.twitter.com/lwMeKwQWMC ||| It’s an old issue and resolved long back. Thanks for writing to us.Assuring you of our best services. ||| Power supply to Jama Masjid has not been cut. There are no payment dues. It’s a rumour: @bsesdelhi clarifies @htTweets @htdelhi"
altnews,https://www.altnews.in/cockroach-janata-partys-majority-followers-pakistani-bjym-secretary-tajinder-bagga-others-amplify-misleading-claim/,False,False,"Pakistan Janta Party pic.twitter.com/Abdlqm0AsL ||| The Truth of Cockroach Janta Party : ||| Pakistan angle to ‘Cockroach Janta Party’? Netizens flag large number of Pak, Bangladesh and Turkey-based followers ||| I know you are desperately trying to hack the account but since you have failed to do so. Let me share the real data. ||| Cockroach Janta Party’s account was started on 16th May."
altnews,https://www.altnews.in/tamil-nadu-anti-hindi-protests-from-march-falsely-linked-to-tvk-assuming-power/,False,False,"Anti-Hindi Hate started in TamilNadu after Swearing-in of TVK Vijay. ||| Hindi text defaced at Chennai railway station after Vijay’s oath!!! I pity Tamil Nadu, state which is a Sanatan hater, hindu hater and a hindi hater 😐😐 pic.twitter.com/FTOaBH0N3A"
altnews,https://www.altnews.in/mosques-vandalized-muslim-homes-burnt-down-in-meerut-no-hapur-video-falsely-viral/,False,False,🚨Breaking ||| इस सम्बन्ध… pic.twitter.com/JFehUxXbYR ||| प्रकरण जनपद मेरठ से संबंधित नहीं है न ही इस प्रकार की कोई घटना उत्तर प्रदेश में कहीं भी हुई है उक्त ट्विटर हैंडल के विरुद्ध FIR पंजीकृत की जा रही है साइबर सेल द्वारा इस अकाउंट के ओरिजन तथा अन्य क्रैडेंशियल्स की जांच की जा रही है
altnews,https://www.altnews.in/fact-check-edited-the-hindu-clip-shared-claiming-indira-gandhi-appeal-to-indians-to-stop-buying-gold-in-1967/,False,False,"📢 A digitally altered image purporting to be a front page of The Hindu from June 6, 1967, is currently circulating on social media. We wish to clarify that this is not an authentic page from our archives. The Hindu urges readers to exercise caution and verify before sharing. ||| The front page of @the_hindu dated June6, 1967 being posted on SM over gold controls is fake, likely AI generated. The actual front page on that day was headlined by the Arab-Israel war. Both posted below. Thank u for your attention to this matter! pic.twitter.com/whSADF5bXB"
altnews,https://www.altnews.in/tmc-supporter-faking-injury-toi-republic-abp-falsely-share-bihar-incident-as-bengal/,False,False,"A viral video from West Bengal has exposed a woman identifying herself as a Trinamool Congress (TMC) worker who falsely accused BJP supporters of brutally assaulting her during a political clash. In the video, the woman is seen wearing a head bandage to back up her claims of… pic.twitter.com/1kHWQOuzIN"
factcrescendo,https://www.factcrescendo.com/kashmiri-dry-fruit-vendor-harassment-video-in-lucknow-shared-with-misleading-claim/,MISLEADING,Not-Clearly-False,थाना गोमतीनगर क्षेत्रान्तर्गत गोमती पुल पर नगर निगम टीम द्वारा अतिक्रमण हटाने के सम्बन्ध में @east_dcp द्वारा दी गई बाईट। @Uppolice pic.twitter.com/Qy3nxScsdC
factcrescendo,https://www.factcrescendo.com/claim-of-swing-breaking-in-barabankis-deva-mela-many-people-injured-misleading/,MISLEADING,Not-Clearly-False,भ्रामक खबर का #barabankipolice द्वारा किया गया खण्डन- #uppolice pic.twitter.com/SHeGykXOom
factcrescendo,https://www.factcrescendo.com/video-of-children-trapped-in-syrian-building-goes-viral-in-2019-linking-it-to-israel-hamas-dispute/,MISSING CONTEXT,Not-Clearly-False,"The horrified wails of children punctuate one of the last day of the holy month of #Ramadan . Today the target was #MaaretNuman City. Five civilians were killed in this attack, 3 were brothers. The parents of the boys were rescued alive and 1 brother was pulled from the rubble. pic.twitter.com/8TV9Qxmc5f"
factcrescendo,https://www.factcrescendo.com/this-picture-of-the-crowd-watching-babar-azam-live-at-lal-chowk-is-edited-elsewhere-the-crowd-is-watching-live-streaming-of-chandrayaan-3-2/,MISLEADING,Not-Clearly-False,"People at Lal chowk Srinagar today witnessed Live coverage of Chandrayaan-3 Landing on big screen at 'lal chowk square'. @isro #Chandrayaan3 pic.twitter.com/4nWRmJ4ZrI ||| #WATCH | J&K: Giant screen put up at Srinagar's Lal Chowk, telecasting Chandrayaan-3 landing event pic.twitter.com/EwkLU7chlZ"
factcrescendo,https://www.factcrescendo.com/video-showing-a-man-with-his-daughter-on-his-shoulder-shot-viral-with-a-communal-claim/,MISSING CONTEXT,Not-Clearly-False,*जिहादी तारिक अली को उस फूल सी छोटी बच्ची का भी तरस नहीं आया।* *कंधे पर अपनी बेटी को ले जाते वक़्त उसके पिता की तारिक ने सर में गोली मारकर हत्या कर दी।* *घटना: उत्तर प्रदेश के शाहजहाँपुर की है।* pic.twitter.com/4ljYDjz5iK ||| थाना कोतवाली क्षेत्र के बाबू जई निवासी शोएब को अज्ञात व्यक्ति द्वारा गोली मारे जाने के सम्बन्ध मे @Ashokips68rr SP #shahjahanpurpol की बाइट। #UPPolice @Uppolice pic.twitter.com/eeSOWAxQCP
factcrescendo,https://www.factcrescendo.com/video-showing-a-man-climbing-on-gyanvapi-mosque-viral-with-a-false-claim/,MISSING CONTEXT,Not-Clearly-False,अदालत के आदेश पर ज्ञानवापी का सर्वेक्षण चल रहा है। इस बीच ज्ञानवापी के गुंबद पर चढ़ता दिखा मुस्लिम शख्‍स। pic.twitter.com/xOe4GymuXp
factcrescendo,https://www.factcrescendo.com/clipped-video-claiming-salumbar-district-inaugurated-by-reciting-quran-viral-on-the-internet/,MISSING CONTEXT,Not-Clearly-False,राजस्थान में सलूंबर जिले के उद्घाटन की एक झलक । ऐसा लग रहा है की पाकिस्तान में किसी जिले का उद्घाटन हो रहा है वाह रे वाह गहलोत जी और गहलोत जी की सरकार।। pic.twitter.com/rS5Js7QPeA
factcrescendo,https://www.factcrescendo.com/video-shows-free-liquor-and-chicken-distributed-for-karnataka-elections/,MISSING CONTEXT,Not-Clearly-False,"#WATCH | TRS leader Rajanala Srihari distributes liquor bottles and chicken to locals ahead of Telangana CM KC Rao launching a national party tomorrow, in Warangal pic.twitter.com/4tfUsPgfNU"
factcrescendo,https://www.factcrescendo.com/old-videos-of-amit-shah-correcting-the-translator-linked-to-upcoming-karnataka-elections/,MISSING CONTEXT,Not-Clearly-False,कर्नाटक में चुनाव प्रचार हमेशा मजेदार होता है। जाने कहां कहां से ले आते हैं! ये क्लिप देखिए और फिर हंसते हंसते लोटपोट न हो जाएं तो कहिए pic.twitter.com/GmvnTvNaDx
factcrescendo,https://www.factcrescendo.com/clipped-old-video-of-pm-modi-viral-with-a-false-claim/,MISSING CONTEXT,Not-Clearly-False,“मैने अफसरों को कहा मैं तो पढ़ नहीं पाऊंगा.. File पढ़ना मेरे बस की नहीं… मैंने उसे छुआ तक नहीं।” इसीलिए केजरीवाल जी कहते हैं प्रधानमंत्री को पढ़ा-लिखा तो होना ही चाहिए। #चौथी_पास_राजा pic.twitter.com/FkSY37lHlu
factcrescendo,https://www.factcrescendo.com/the-video-of-2019-is-being-falsely-linked-to-the-upcoming-lok-sabha-elections/,MISLEADING,Not-Clearly-False,I am deeply moved by such deep love and trust. I promise to return this by working even harder to take our country to greater heights. https://t.co/lOcdd7GElT
factcrescendo,https://www.factcrescendo.com/ashok-gehlot-is-not-supporting-amritpal-singh-or-the-khalistan-movement/,MISSING CONTEXT,Not-Clearly-False,"BOOM. pic.twitter.com/DF5ImJMxgd ||| अमृतपाल के खालिस्तान की सोच को सटीक बता रहे हैं,माइनो के मातहत,हिंदू-विरोधी और कलयुगी अशोक गहलोत इन्हीं के लोगों ने पहले भिंडरावाले को भी तैयार किया था जो बाद में भस्मासुर बन गया था। pic.twitter.com/ps8klyJ1wz"
